"eco_values" "species" "latitude" "longitude" "date_obs" "source" "Temperatur" "Moisture" "Landcover" "Landforms" "Climate_Re" "Red" "Green" "Blue" "W_Ecosystm" "color" "elevation" "NDVI" "precip_mean" "tmax_mean" "current_t_july" "future_t_july" "july_temp_change_c"
"pr_lon:8.51913_lat:46.78856.1" 5 "Salamandra atra" 46.78856 8.51913 2025-06-07 "gbif" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2637 -0.0516 197.230769230769 -0.688461538461524 4.75000000000006 5.85000000000002 1.09999999999997
"pr_lon:9.267449_lat:46.909584" 5 "Cypripedium calceolus" 46.909584 9.267449 2025-05-16 "gbif" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2394 0.0227 190.923076923077 2.75000000000006 7.55000000000001 8.65000000000003 1.10000000000002
"pr_lon:9.272895_lat:46.905074" 5 "Cypripedium calceolus" 46.905074 9.272895 2025-05-16 "gbif" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2503 0.0257 195.846153846154 0.634615384615415 5.45000000000005 6.55000000000001 1.09999999999997
"pr_lon:9.353213_lat:46.870197" 5 "Cypripedium calceolus" 46.870197 9.353213 2025-05-16 "gbif" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2555 0.172 159.538461538462 1.47307692307697 6.35000000000002 7.45000000000005 1.10000000000002
"pr_lon:9.2674494423_lat:46.909584377" 5 "Cypripedium calceolus" 46.909584377 9.2674494423 2025-05-16 "inat" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2394 0.0227 190.923076923077 2.75000000000006 7.55000000000001 8.65000000000003 1.10000000000002
"pr_lon:7.547059_lat:46.379176" 5 "Cypripedium calceolus" 46.379176 7.547059 2025-05-30 "gbif" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2744 0.0229 167.461538461538 0.496153846153845 5.95000000000005 6.95000000000005 1
"pr_lon:7.9380709741_lat:46.4419822536" 5 "Cypripedium calceolus" 46.4419822536 7.9380709741 2024-07-19 "inat" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 3152 -0.0824 207.230769230769 -3.40384615384613 3.15000000000003 4.15000000000003 1
"pr_lon:10.2557635311_lat:46.8616264857" 5 "Cypripedium calceolus" 46.8616264857 10.2557635311 2024-06-18 "inat" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2945 -0.0597 133 -1.11923076923074 4.55000000000001 5.75000000000006 1.20000000000005
"pr_lon:7.08233_lat:46.20839.3" 5 "Salamandra atra" 46.20839 7.08233 2025-06-03 "gbif" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2283 0.0395 139.615384615385 2.82692307692309 8.25000000000006 9.25000000000006 1
"pr_lon:7.9245674977_lat:46.5539179814" 5 "Salamandra atra" 46.5539179814 7.9245674977 2023-06-30 "inat" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2390 0.0775 154 2.64230769230772 8.65000000000003 9.65000000000003 1
"pr_lon:7.5470585729_lat:46.3791759427" 5 "Cypripedium calceolus" 46.3791759427 7.5470585729 2025-05-30 "inat" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2744 0.0229 167.461538461538 0.496153846153845 5.95000000000005 6.95000000000005 1
"pr_lon:9.661806123_lat:46.7558878017" 5 "Cypripedium calceolus" 46.7558878017 9.661806123 2025-06-21 "inat" "Polar" "Moist" "Sparsely or Non vegetated" "Mountains" "Polar Moist" 156 150 138 "Polar Moist Sparsely or Non vegetated on Mountains" "#9C968A" 2370 0.4939 153.076923076923 3.38076923076926 8.65000000000003 9.85000000000002 1.19999999999999
"pr_lon:7.9911396852_lat:46.4647856951" 6 "Cypripedium calceolus" 46.4647856951 7.9911396852 2024-07-19 "inat" "Polar" "Moist" "Snow and Ice" "Mountains" "Polar Moist" 255 255 255 "Polar Moist Snow and Ice on Mountains" "#FFFFFF" 4022 -0.009 229.846153846154 -6.11153846153843 0.550000000000011 1.55000000000001 1
"pr_lon:7.7600277997_lat:46.5118948" 6 "Salamandra atra" 46.5118948 7.7600277997 2025-08-20 "inat" "Polar" "Moist" "Snow and Ice" "Mountains" "Polar Moist" 255 255 255 "Polar Moist Snow and Ice on Mountains" "#FFFFFF" 2547 0.1016 192.769230769231 1.12692307692311 6.95000000000005 7.95000000000005 1
"pr_lon:7.5229434019_lat:46.3839117487" 6 "Cypripedium calceolus" 46.3839117487 7.5229434019 2026-05-07 "inat" "Polar" "Moist" "Snow and Ice" "Mountains" "Polar Moist" 255 255 255 "Polar Moist Snow and Ice on Mountains" "#FFFFFF" 2752 -0.0327 168.153846153846 0.380769230769261 5.75000000000006 6.75000000000006 1
"pr_lon:7.9776443942_lat:46.5312642073" 6 "Cypripedium calceolus" 46.5312642073 7.9776443942 2024-06-27 "inat" "Polar" "Moist" "Snow and Ice" "Mountains" "Polar Moist" 255 255 255 "Polar Moist Snow and Ice on Mountains" "#FFFFFF" 3416 -0.0113 215.384615384615 -4.61923076923074 1.75000000000006 2.85000000000002 1.09999999999997
"pr_lon:7.2829179909_lat:46.2896448162" 18 "Cypripedium calceolus" 46.2896448162 7.2829179909 2025-06-08 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2195 0.0788 132.230769230769 3.72692307692313 9.15000000000003 10.15 1
"pr_lon:9.63193_lat:46.77261" 18 "Salamandra atra" 46.77261 9.63193 2025-06-24 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2217 0.6073 152.461538461538 3.28076923076924 8.45000000000005 9.65000000000003 1.19999999999999
"pr_lon:9.7242899361_lat:46.8635216722" 18 "Salamandra atra" 46.8635216722 9.7242899361 2024-07-24 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2024 0.7389 145.461538461538 4.43461538461543 9.45000000000005 10.55 1.09999999999997
"pr_lon:7.9490166_lat:46.6052706" 18 "Salamandra atra" 46.6052706 7.9490166 2025-09-05 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2236 0.599 151.384615384615 3.44230769230774 9.15000000000003 10.2500000000001 1.10000000000002
"pr_lon:9.70114_lat:46.86125" 18 "Salamandra atra" 46.86125 9.70114 2025-06-08 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2211 0.5565 147.923076923077 3.66538461538465 8.65000000000003 9.75000000000006 1.10000000000002
"pr_lon:9.598736_lat:46.430394" 18 "Salamandra atra" 46.430394 9.598736 2025-07-14 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2345 0.5113 131.153846153846 3.27307692307693 9.55000000000001 10.65 1.10000000000002
"pr_lon:8.025152944_lat:46.6687398567" 18 "Salamandra atra" 46.6687398567 8.025152944 2025-08-20 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2263 0.2146 188.153846153846 2.39615384615388 7.85000000000002 8.95000000000005 1.10000000000002
"pr_lon:7.728662_lat:46.509012" 18 "Salamandra atra" 46.509012 7.728662 2025-06-20 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 1937 0.5293 164.538461538462 3.4115384615385 9.15000000000003 10.15 1
"pr_lon:7.955294_lat:46.593067" 18 "Salamandra atra" 46.593067 7.955294 2025-07-13 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2156 0.4112 160.538461538462 3.2038461538462 8.95000000000005 10.05 1.09999999999997
"pr_lon:9.37339_lat:46.86726" 18 "Cypripedium calceolus" 46.86726 9.37339 2025-04-28 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 1990 0.4393 152.615384615385 3.46538461538466 8.35000000000002 9.45000000000005 1.10000000000002
"pr_lon:9.76669_lat:46.85993" 18 "Salamandra atra" 46.85993 9.76669 2025-06-08 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2149 0.6336 145.615384615385 3.45769230769235 8.55000000000001 9.65000000000003 1.10000000000002
"pr_lon:7.8489583333_lat:46.5564083333" 18 "Salamandra atra" 46.5564083333 7.8489583333 2025-09-05 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2404 0.1706 198.538461538462 1.78076923076924 7.65000000000003 8.65000000000003 1
"pr_lon:9.70114_lat:46.86125.1" 18 "Salamandra atra" 46.86125 9.70114 2025-06-08 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2211 0.5565 147.923076923077 3.66538461538465 8.65000000000003 9.75000000000006 1.10000000000002
"pr_lon:9.640306_lat:46.755197" 18 "Salamandra atra" 46.755197 9.640306 2025-05-25 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2149 0.5885 153.769230769231 3.57307692307694 8.85000000000002 10.05 1.19999999999999
"pr_lon:9.7242899361_lat:46.8635216722.1" 18 "Salamandra atra" 46.8635216722 9.7242899361 2024-07-24 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2024 0.7389 145.461538461538 4.43461538461543 9.45000000000005 10.55 1.09999999999997
"pr_lon:7.825837_lat:46.5527" 18 "Salamandra atra" 46.5527 7.825837 2025-07-04 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2424 0.0729 196.923076923077 1.36538461538464 7.15000000000003 8.15000000000003 1
"pr_lon:9.70114_lat:46.86125.2" 18 "Salamandra atra" 46.86125 9.70114 2025-06-08 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2211 0.5565 147.923076923077 3.66538461538465 8.65000000000003 9.75000000000006 1.10000000000002
"pr_lon:8.0512508377_lat:46.6606108154" 18 "Salamandra atra" 46.6606108154 8.0512508377 2025-09-09 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2124 0.3521 184.230769230769 3.48076923076928 9.05000000000001 10.15 1.10000000000002
"pr_lon:9.5886533333_lat:46.5002283333" 18 "Salamandra atra" 46.5002283333 9.5886533333 2025-08-06 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2118 0.5733 134.923076923077 4.7038461538462 10.95 12.05 1.09999999999997
"pr_lon:7.615674545_lat:46.4616278952" 18 "Cypripedium calceolus" 46.4616278952 7.615674545 2025-06-08 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2156 0.6192 165.461538461538 2.55000000000001 7.95000000000005 8.95000000000005 1
"pr_lon:7.7466055997_lat:46.5088419" 18 "Salamandra atra" 46.5088419 7.7466055997 2025-08-20 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2189 0.1475 180.538461538462 2.26538461538462 8.05000000000001 9.05000000000001 1
"pr_lon:10.0236869234_lat:46.6799838737" 18 "Cypripedium calceolus" 46.6799838737 10.0236869234 2025-05-31 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2629 0.3356 123.153846153846 1.12692307692311 7.15000000000003 8.35000000000002 1.19999999999999
"pr_lon:9.70114_lat:46.86125.3" 18 "Salamandra atra" 46.86125 9.70114 2025-06-08 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2211 0.5565 147.923076923077 3.66538461538465 8.65000000000003 9.75000000000006 1.10000000000002
"pr_lon:9.590142_lat:46.446897" 18 "Salamandra atra" 46.446897 9.590142 2025-07-13 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2309 0.3381 129.846153846154 3.08846153846156 9.35000000000002 10.45 1.10000000000002
"pr_lon:9.76669_lat:46.85993.1" 18 "Salamandra atra" 46.85993 9.76669 2025-06-08 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2149 0.6336 145.615384615385 3.45769230769235 8.55000000000001 9.65000000000003 1.10000000000002
"pr_lon:9.5817583333_lat:46.4424533333" 18 "Salamandra atra" 46.4424533333 9.5817583333 2022-08-15 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2129 0.6685 127.384615384615 3.77307692307693 10.05 11.15 1.10000000000002
"pr_lon:9.832188896_lat:46.522475404" 18 "Cypripedium calceolus" 46.522475404 9.832188896 2025-06-28 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2445 0.5649 123.076923076923 2.12692307692311 8.55000000000001 9.65000000000003 1.10000000000002
"pr_lon:9.63193_lat:46.77261.1" 18 "Salamandra atra" 46.77261 9.63193 2025-06-24 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2217 0.6073 152.461538461538 3.28076923076924 8.45000000000005 9.65000000000003 1.19999999999999
"pr_lon:9.75863_lat:46.802303" 18 "Salamandra atra" 46.802303 9.75863 2025-07-16 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2172 0.6152 121.923076923077 4.73461538461544 9.95000000000005 11.05 1.09999999999997
"pr_lon:8.4352147984_lat:46.5682372709" 18 "Cypripedium calceolus" 46.5682372709 8.4352147984 2025-05-26 "inat" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2575 -0.0297 266.076923076923 0.896153846153879 7.35000000000002 8.45000000000005 1.10000000000002
"pr_lon:9.76669_lat:46.85993.2" 18 "Salamandra atra" 46.85993 9.76669 2025-06-08 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2149 0.6336 145.615384615385 3.45769230769235 8.55000000000001 9.65000000000003 1.10000000000002
"pr_lon:9.76669_lat:46.85993.3" 18 "Salamandra atra" 46.85993 9.76669 2025-06-08 "gbif" "Polar" "Moist" "Grassland" "Mountains" "Polar Moist" 191 167 132 "Polar Moist Grassland on Mountains" "#BFA784" 2149 0.6336 145.615384615385 3.45769230769235 8.55000000000001 9.65000000000003 1.10000000000002
"pr_lon:7.602882_lat:46.469078" 29 "Salamandra atra" 46.469078 7.602882 2025-06-23 "gbif" "Polar" "Moist" "Forest" "Mountains" "Polar Moist" 107 103 74 "Polar Moist Forest on Mountains" "#6B674A" 2611 0.021 161.461538461538 1.90384615384619 7.25000000000006 8.25000000000006 1
"pr_lon:10.0862381781_lat:46.6559007956" 29 "Cypripedium calceolus" 46.6559007956 10.0862381781 2025-05-31 "inat" "Polar" "Moist" "Forest" "Mountains" "Polar Moist" 107 103 74 "Polar Moist Forest on Mountains" "#6B674A" 2143 0.396 109.076923076923 2.85769230769233 9.05000000000001 10.2500000000001 1.20000000000005
"pr_lon:8.81955_lat:46.801871" 51 "Salamandra atra" 46.801871 8.81955 2025-07-04 "gbif" "Boreal" "Moist" "Sparsely or Non vegetated" "Mountains" "Boreal Moist" 28 131 159 "Boreal Moist Sparsely or Non vegetated on Mountains" "#1C839F" 2278 0.1094 181.615384615385 3.30384615384617 8.85000000000002 9.95000000000005 1.10000000000002
"pr_lon:7.14492_lat:46.61337" 96 "Cypripedium calceolus" 46.61337 7.14492 2025-05-27 "gbif" "Cool Temperate" "Moist" "Shrubland" "Mountains" "Cool Temperate Moist" 35 83 0 "Cool Temperate Moist Shrubland on Mountains" "#235300" 829 0.5991 83.7692307692308 12.473076923077 17.35 18.35 1
"pr_lon:7.14492_lat:46.61337.1" 96 "Cypripedium calceolus" 46.61337 7.14492 2025-05-27 "gbif" "Cool Temperate" "Moist" "Shrubland" "Mountains" "Cool Temperate Moist" 35 83 0 "Cool Temperate Moist Shrubland on Mountains" "#235300" 829 0.5991 83.7692307692308 12.473076923077 17.35 18.35 1
"pr_lon:7.14492_lat:46.61337.2" 96 "Cypripedium calceolus" 46.61337 7.14492 2025-05-27 "gbif" "Cool Temperate" "Moist" "Shrubland" "Mountains" "Cool Temperate Moist" 35 83 0 "Cool Temperate Moist Shrubland on Mountains" "#235300" 829 0.5991 83.7692307692308 12.473076923077 17.35 18.35 1
"pr_lon:8.98665_lat:47.122456" 97 "Salamandra atra" 47.122456 8.98665 2026-05-09 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 1250 0.8246 168.538461538462 8.63461538461542 13.05 14.15 1.10000000000002
"pr_lon:7.079322_lat:46.459092" 97 "Salamandra atra" 46.459092 7.079322 2025-05-29 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 1019 0.8526 83.3076923076923 12.173076923077 17.2500000000001 18.2500000000001 1
"pr_lon:7.08203_lat:46.25337" 97 "Salamandra atra" 46.25337 7.08203 2025-05-28 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 1124 0.7894 103.846153846154 11.1192307692308 16.2500000000001 17.2500000000001 1
"pr_lon:7.123164_lat:46.251637" 97 "Salamandra atra" 46.251637 7.123164 2025-05-24 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 1515 0.424 126.846153846154 8.86538461538464 14.15 15.15 1
"pr_lon:8.227512_lat:46.818188" 97 "Salamandra atra" 46.818188 8.227512 2025-05-01 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 1537 0.7731 141 7.05000000000001 12.15 13.2500000000001 1.10000000000002
"pr_lon:7.258697_lat:46.580895" 97 "Salamandra atra" 46.580895 7.258697 2025-05-03 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 1650 0.8382 122.538461538462 7.18846153846158 11.7500000000001 12.7500000000001 1
"pr_lon:9.50969_lat:46.99985" 97 "Salamandra atra" 46.99985 9.50969 2025-06-09 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 510 0.7715 79.0769230769231 14.1576923076923 18.95 20.05 1.09999999999997
"pr_lon:9.86303_lat:46.810534" 97 "Salamandra atra" 46.810534 9.86303 2025-05-29 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 1691 0.644 103.153846153846 6.35000000000002 11.65 12.85 1.19999999999999
"pr_lon:7.27519_lat:46.70359" 97 "Salamandra atra" 46.70359 7.27519 2025-05-04 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 1524 0.7763 116.076923076923 8.67307692307696 13.05 14.15 1.10000000000002
"pr_lon:9.62464_lat:46.59277" 97 "Salamandra atra" 46.59277 9.62464 2025-05-07 "gbif" "Cool Temperate" "Moist" "Forest" "Mountains" "Cool Temperate Moist" 6 64 0 "Cool Temperate Moist Forest on Mountains" "#064000" 1833 0.7198 84.2307692307692 6.18076923076927 12.15 13.35 1.19999999999999
